Rank,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPositionPPR
703,Jeremy Maclin,BAL,10,34,WR,WR221,null,null,null,null,null,668
704,Eli Rogers,PIT,7,29,WR,WR222,null,null,null,null,null,669
705,Jaelen Strong,JAX,9,29,WR,WR223,null,null,null,null,null,670
706,Kamar Aiken,PHI,9,33,WR,WR224,null,null,null,null,null,671
707,Dontrelle Inman,CHI,5,33,WR,WR225,null,null,null,null,null,672
708,Michael Floyd,NO,6,32,WR,WR226,null,null,null,null,null,673
709,Jalin Marshall,NYJ,11,27,WR,WR227,null,null,null,null,null,674
710,Cobi Hamilton,IND,9,31,WR,WR228,null,null,null,null,null,675
711,Deangelo Yancey,GB,7,27,WR,WR229,null,null,null,null,null,676
712,Arrelious Benn,JAX,9,33,WR,WR230,null,null,null,null,null,677
713,Rashad Greene,JAX,9,29,WR,WR231,null,null,null,null,null,678
714,Jeremy Butler,BUF,11,31,WR,WR232,null,null,null,null,null,679
715,Harry Douglas,TEN,8,36,WR,WR233,null,null,null,null,null,680
716,Brenton Bersin,CAR,4,32,WR,WR234,null,null,null,null,null,681
717,DeAndre Smelter,JAX,9,30,WR,WR235,null,null,null,null,null,682
718,Robert Davis,WAS,4,27,WR,WR236,null,null,null,null,null,683
719,Darius Jennings,TEN,8,30,WR,WR237,null,null,null,null,null,684
720,Jake Lampman,TB,5,29,WR,WR238,null,null,null,null,null,685
721,Brandon Tate,NO,6,34,WR,WR239,null,null,null,null,null,686
722,Eric Weems,TEN,8,37,WR,WR240,null,null,null,null,null,687
723,David Moore,SEA,7,27,WR,WR241,null,null,null,null,null,688
724,Daniel Braverman,KC,12,28,WR,WR242,null,null,null,null,null,689
725,Vince Mayle,LAC,8,31,WR,WR243,null,null,null,null,null,690
726,Jace Billingsley,DET,6,29,WR,WR244,null,null,null,null,null,691
727,Demarcus Ayers,CHI,5,28,WR,WR245,null,null,null,null,null,692
728,Isaiah Burse,LAC,8,30,WR,WR246,null,null,null,null,null,693
729,Paul Turner,NE,11,29,WR,WR247,null,null,null,null,null,694
730,Brittan Golden,ARI,9,34,WR,WR248,null,null,null,null,null,695
731,Devin Fuller,ATL,8,28,WR,WR249,null,null,null,null,null,696
732,Kenny Bell,DEN,10,30,WR,WR250,null,null,null,null,null,697
733,Matt Hazel,CLE,11,30,WR,WR251,null,null,null,null,null,698
734,Devin Lucien,TB,5,29,WR,WR252,null,null,null,null,null,699
735,Bradley Marquez,DET,6,29,WR,WR253,null,null,null,null,null,700
736,Rashawn Scott,MIA,11,30,WR,WR254,null,null,null,null,null,701
737,Cayleb Jones,MIN,10,29,WR,WR255,null,null,null,null,null,702
738,Matthew Slater,NE,11,36,WR,WR256,469,430,449,430,780,703
739,Marquess Wilson,PHI,9,29,WR,WR257,null,null,null,null,null,704
740,Charles Johnson,CAR,4,36,DE,DL1,null,null,null,null,null,705
741,Hunter Henry,LAC,8,27,TE,TE113,129.9,135.3,131.8,111.7,135.3,706
742,Coby Fleener,NO,6,33,TE,TE114,null,null,null,null,null,707
743,Martellus Bennett,NE,11,35,TE,TE115,null,null,null,null,null,708
744,Antonio Gates,LAC,8,42,TE,TE116,null,null,null,null,null,709
745,Julius Thomas,MIA,11,34,TE,TE117,null,null,null,null,null,710
746,Maxx Williams,BAL,10,28,TE,TE118,457,414,422,414,473,711
747,Mychal Rivera,JAX,9,31,TE,TE119,null,null,null,null,null,712
748,Jordan Leggett,NYJ,11,27,TE,TE120,null,null,null,null,null,713
749,Rico Gathers,DAL,8,28,TE,TE121,null,null,null,null,null,714
750,Jace Amaro,KC,12,30,TE,TE122,null,null,null,null,null,715
751,Neal Sterling,NYJ,11,30,WR,WR258,null,null,null,null,null,716
752,Joshua Perkins,PHI,9,29,TE,TE123,null,null,null,null,null,717
753,Cole Wick,SF,11,28,TE,TE124,null,null,null,null,null,718
754,Brent Celek,PHI,9,37,TE,TE125,null,null,null,null,null,719
755,Mo Alie-Cox,IND,9,28,TE,TE126,367,158.4,159.9,149.4,381,720
756,Randall Telfer,IND,9,30,TE,TE127,null,null,null,null,null,721
757,Alex Ellis,KC,12,29,TE,TE128,null,null,null,null,null,722
758,Brandon Williams,IND,9,34,TE,TE129,null,null,null,null,null,723
759,Anthony Fasano,MIA,11,38,TE,TE130,null,null,null,null,null,724
760,Scott Simonson,CAR,4,30,TE,TE131,null,null,null,null,null,725
761,Ifeanyi Momah,ARI,9,32,WR,WR259,null,null,null,null,null,726
762,Phillip Supernaw,TEN,8,32,TE,TE132,null,null,null,null,null,727
763,Sean McGrath,DET,6,34,TE,TE133,null,null,null,null,null,728
764,MyCole Pruitt,TEN,8,30,TE,TE134,550,494,503,494,550,729
765,Darren Waller,BAL,10,29,TE,TE135,50.1,49,47.4,42.4,50.1,730
766,Hakeem Valles,DET,6,29,TE,TE136,null,null,null,null,null,731
767,Thomas Duarte,MIA,11,27,TE,TE137,null,null,null,null,null,732
768,Braedon Bowman,LAC,8,28,TE,TE138,null,null,null,null,null,733
769,Asante Cleveland,LAC,8,32,TE,TE139,null,null,null,null,null,734
770,Crockett Gillmore,BAL,10,30,TE,TE140,null,null,null,null,null,735
771,Gavin Escobar,MIA,11,31,TE,TE141,null,null,null,null,null,736
772,Orson Charles,CLE,11,31,TE,TE142,null,null,null,null,null,737
773,Jeff Cumberland,LAC,8,35,TE,TE143,null,null,null,null,null,738
774,Clay Harbor,NO,6,35,TE,TE144,null,null,null,null,null,739
775,John Phillips,NO,6,35,TE,TE145,null,null,null,null,null,740
776,Matt LaCosse,DEN,10,29,TE,TE146,824,767,781,641,827,741
777,Blair Walsh,SEA,7,32,K,K37,null,null,null,null,null,742
778,Nick Folk,TB,5,37,K,K38,494,159,157.3,142.5,494,743
779,Nick Novak,LAC,8,41,K,K39,null,null,null,null,null,744
780,Mike Nugent,LV,7,40,K,K40,null,null,null,null,null,745
781,Nick Rose,HOU,10,28,K,K41,null,null,null,null,null,746
782,Louis Murphy,SF,11,35,WR,WR260,null,null,null,null,null,747
783,Chris Owusu,MIA,11,32,WR,WR261,null,null,null,null,null,748
784,Chris Gragg,NYJ,11,32,TE,TE147,null,null,null,null,null,749
785,Charles Johnson,CAR,4,33,WR,WR262,null,null,null,null,null,750
786,Terrell Sinkfield,NYJ,11,31,WR,WR263,null,null,null,null,null,751
787,Rashad Ross,ARI,9,32,WR,WR264,null,null,null,null,null,752
788,James Wright,IND,9,30,WR,WR265,null,null,null,null,null,753
789,Bishop Sankey,MIN,10,29,RB,RB201,null,null,null,null,null,754
790,Bernard Reedy,NE,11,30,WR,WR266,null,null,null,null,null,755
791,Tyler Gaffney,JAX,9,31,RB,RB202,null,null,null,null,null,756
792,Patrick Murray,TB,5,31,K,K42,null,null,null,null,null,757
793,Devin Smith,NYJ,11,30,WR,WR267,null,null,null,null,null,758
794,Garrett Grayson,ATL,8,31,QB,QB103,null,null,null,null,null,759
795,Blake Bell,JAX,9,31,TE,TE148,479,443,461,424,527,760
796,Tony Lippett,MIA,11,30,WR,WR268,null,null,null,null,null,761
797,Kenny Hilliard,WAS,4,30,RB,RB203,null,null,null,null,null,762
798,Terrence Magee,ATL,8,28,RB,RB204,null,null,null,null,null,763
799,Dres Anderson,DAL,8,30,WR,WR269,null,null,null,null,null,764
800,Tim Semisch,TEN,8,30,TE,TE149,null,null,null,null,null,765
801,Manasseh Garner,WAS,4,30,WR,WR270,null,null,null,null,null,766
802,Trey Williams,DAL,8,29,RB,RB205,null,null,null,null,null,767
803,Quinton Dunbar,WAS,4,30,CB,DB1,null,null,null,null,null,768
804,Brian Parker,DEN,10,30,TE,TE150,null,null,null,null,null,769
805,Taylor Heinicke,CAR,4,29,QB,QB104,556,500,510,386,556,770
806,DeAndre Carter,PHI,9,29,WR,WR271,390,330,329,329,390,771
807,Rasheed Bailey,CAR,4,29,WR,WR272,null,null,null,null,null,772
808,Larry Pinkard,JAX,9,30,WR,WR273,null,null,null,null,null,773
809,Jameill Showers,DAL,8,30,FS,DB2,null,null,null,null,null,774
810,Lucky Whitehead,NYJ,11,30,WR,WR274,null,null,null,null,null,775
811,Jake Kumerow,GB,7,30,WR,WR275,461,507,434,233,814,777
812,Zach Laskey,LAR,12,30,RB,RB206,null,null,null,null,null,778
813,Desmond Lawrence,DET,6,27,WR,WR276,null,null,null,null,null,779
814,Jordan Leslie,DEN,10,30,WR,WR277,null,null,null,null,null,781
815,Kelvin Taylor,CLE,11,28,RB,RB207,null,null,null,null,null,782
816,Mekale McKay,CHI,5,29,WR,WR278,null,null,null,null,null,783
817,Josh Woodrum,BAL,10,29,QB,QB105,null,null,null,null,null,784
818,David Grinnage,JAX,9,28,TE,TE151,null,null,null,null,null,785
819,Henry Krieger-Coble,LAR,12,30,TE,TE152,null,null,null,null,null,786
820,Marshall Koehn,NYG,9,30,K,K43,null,null,null,null,null,787
821,Devon Cajuste,CLE,11,29,WR,WR279,null,null,null,null,null,788
822,Dom Williams,PHI,9,32,WR,WR280,null,null,null,null,null,789
823,Jamaal Jones,CAR,4,29,WR,WR281,null,null,null,null,null,790
824,Canaan Severin,NYG,9,29,WR,WR282,null,null,null,null,null,791
825,Mose Frazier,CAR,4,29,WR,WR283,null,null,null,null,null,792
826,Lawrence Thomas,NYJ,11,29,RB,RB208,null,null,null,null,null,793
827,Herb Waters,GB,7,29,WR,WR284,null,null,null,null,null,794
828,Tevin Jones,PIT,7,29,WR,WR285,null,null,null,null,null,795
829,Brandon Shippen,KC,12,28,WR,WR286,null,null,null,null,null,796
830,Darius Powe,NYG,9,28,WR,WR287,null,null,null,null,null,798
831,Jason Vander Laan,IND,9,29,TE,TE153,null,null,null,null,null,799
832,Jon Brown,CIN,9,29,K,K44,null,null,null,null,null,801
833,Marcus Tucker,PIT,7,30,WR,WR288,null,null,null,null,null,802
834,Taniela Tupou,ATL,8,29,FB,RB209,null,null,null,null,null,803
835,KJ Brent,IND,9,29,WR,WR289,null,null,null,null,null,804
836,Ryan O'Malley,NYG,9,29,TE,TE154,null,null,null,null,null,805
837,Jalen Simmons,NYG,9,30,RB,RB210,null,null,null,null,null,806
838,Marquis Bundy,NYG,9,28,WR,WR290,null,null,null,null,null,807
839,Garrett Griffin,NO,6,28,TE,TE155,927,867,598,509,927,808
840,Cyril Grayson Jr.,SEA,7,28,WR,WR291,null,null,null,null,null,809
841,Brad Kaaya,IND,9,27,QB,QB106,null,null,null,null,null,810
842,Alex Armah,CAR,4,28,FB,RB211,1003,null,430,425,1003,811
843,Malachi Dupre,BUF,11,26,WR,WR292,null,null,null,null,null,812
844,Isaiah Ford,MIA,11,26,WR,WR293,1009,948,346,224,1909,813
845,Deante Burton,ATL,8,28,CB,DB3,null,null,null,null,null,815
846,Alek Torgersen,DET,6,27,QB,QB107,null,null,null,null,null,816
847,Scott Orndoff,CIN,9,28,TE,TE156,null,null,null,null,null,817
848,Johnny Mundt,LAR,12,27,TE,TE157,600,525,561,525,698,818
849,Zach Pascal,IND,9,27,WR,WR294,293,244,245,241,293,819
850,Trey Griffey,PIT,7,28,WR,WR295,null,null,null,null,null,820
851,Bug Howard,CLE,11,27,TE,TE158,1018,957,964,957,1018,821
852,JoJo Natson,NYJ,11,28,WR,WR296,null,null,null,null,null,822
853,Brandon Radcliff,MIA,11,29,RB,RB212,null,null,null,null,null,823
854,PJ Walker,IND,9,27,QB,QB108,653,958,965,547,1972,824
855,Quincy Adeboyejo,BAL,10,27,WR,WR297,null,null,null,null,null,825
856,C.J. Board,CLE,11,28,WR,WR298,532,478,455,453,844,826
857,Ricky Ortiz,ATL,8,28,FB,RB213,null,null,null,null,null,827
858,Tim Patrick,DEN,10,28,WR,WR299,null,null,null,null,null,828
859,Tim White,BAL,10,28,WR,WR300,null,null,null,null,null,829
860,Austin Duke,CAR,4,29,WR,WR301,null,null,null,null,null,830
861,Fred Ross,CAR,4,27,WR,WR302,null,null,null,null,null,831
862,Cethan Carter,CIN,9,26,TE,TE159,649,596,609,596,712,832
863,Jarveon Williams,CIN,9,27,RB,RB214,null,null,null,null,null,833
864,Michael Clark,GB,7,26,WR,WR303,null,null,null,null,null,834
865,Taysom Hill,NO,6,32,TE,TE160,523,469,483,391,543,835
866,Malcolm Lewis,MIA,11,28,WR,WR304,null,null,null,null,null,836
867,Drew Morgan,MIA,11,27,WR,WR305,null,null,null,null,null,837
868,De'Veon Smith,MIA,11,27,RB,RB215,null,null,null,null,null,838
869,Damore'ea Stringfellow,SEA,7,27,WR,WR306,null,null,null,null,null,839
870,Leshun Daniels Jr.,WAS,4,27,RB,RB216,null,null,null,null,null,840
871,Cody Hollister,NE,11,28,WR,WR307,369,318,319,282,671,841
872,Brisly Estime,NYJ,11,null,WR,WR308,null,null,null,null,null,842
873,Anthony Firkser,KC,12,27,TE,TE161,444,401,408,398,444,843
874,Connor Harris,CIN,9,29,FB,RB217,null,null,null,null,null,844
875,Pharaoh Brown,LV,7,28,TE,TE162,442,399,405,396,446,845
876,Keon Hatcher,LV,7,27,WR,WR309,null,null,null,null,null,846
877,Anthony Kukwa,LAC,8,29,LS,LS1,null,null,null,null,null,847
878,Isaac Whitney,LV,7,28,WR,WR310,null,null,null,null,null,848
879,Victor Bolden,SF,11,27,WR,WR311,1029,969,null,969,1165,849
880,Nick Mullens,SF,11,27,QB,QB109,578,543,555,525,733,850
881,Gehrig Dieter,KC,12,29,WR,WR312,1031,971,977,662,1031,851
882,Marcus Kemp,KC,12,27,WR,WR313,null,null,null,null,null,852
883,Emanuel Byrd,GB,7,27,TE,TE163,null,null,null,null,null,853
884,Travin Dural,NO,6,28,WR,WR314,null,null,null,null,null,854
885,Carlton Agudosi,ARI,9,28,WR,WR315,null,null,null,null,null,855
886,Krishawn Hogan,IND,9,27,WR,WR316,null,null,null,null,null,856
887,James Summers,PIT,7,28,RB,RB218,null,null,null,null,null,857
888,Jason Croom,BUF,11,28,TE,TE164,null,null,null,null,null,858
889,Keith Towbridge,BUF,11,27,TE,TE165,null,null,null,null,null,859
890,Joel Bouagnon,DET,6,27,RB,RB219,null,null,null,null,null,860
891,Kermit Whitfield,CIN,9,28,WR,WR317,null,null,null,null,null,861
892,Brian Brown,DAL,8,27,WR,WR318,null,null,null,null,null,862
893,Jahad Thomas,NYJ,11,26,RB,RB220,null,null,null,null,null,863
894,Kyle Sloter,MIN,10,28,QB,QB110,null,null,null,null,null,864
895,Dontez Ford,DET,6,28,WR,WR319,null,null,null,null,null,865
896,Tion Green,IND,9,28,RB,RB221,null,null,null,null,null,866
897,Robert Tonyan,GB,7,28,TE,TE166,141.2,147.7,149.8,141.2,151.7,867
898,Deante' Gray,HOU,10,28,WR,WR320,null,null,null,null,null,868
899,Justin Hardee,NO,6,28,CB,DB4,1036,977,983,976,1177,869
900,Riley McCarron,NE,11,29,WR,WR321,null,null,null,null,null,870
901,Tim Cook,JAX,9,28,RB,RB222,null,null,null,null,null,871
902,Amba Etta-Tawo,NYG,9,28,WR,WR322,null,null,null,null,null,872
903,Lenard Tillery,LAR,12,28,RB,RB223,null,null,null,null,null,873
904,Keeon Johnson,NYG,9,27,WR,WR323,null,null,null,null,null,874
905,Colin Thompson,CHI,5,28,TE,TE167,1038,979,985,630,1038,875
906,Billy Brown,PHI,9,29,TE,TE168,null,null,null,null,null,876
907,Greg Ward,PHI,9,27,WR,WR324,370,320,320,315,410,877
908,Andre Patton,LAC,8,28,WR,WR325,null,null,null,null,null,878
909,Artavis Scott,LAC,8,27,WR,WR326,null,null,null,null,null,879
910,Tyrone Swoopes,SEA,7,27,TE,TE169,null,null,null,null,null,880
911,Tyler Ferguson,TEN,8,28,QB,QB111,null,null,null,null,null,881
912,Akeem Judd,NYJ,11,29,RB,RB224,null,null,null,null,null,882
913,Dare Ogunbowale,WAS,4,28,RB,RB225,330,302,298,292,337,883
914,Alex Gray,ATL,8,31,TE,TE170,null,null,null,null,null,884
915,Colby Pearson,ATL,8,27,WR,WR327,null,null,null,null,null,885
916,Dan Arnold,NO,6,27,TE,TE171,411,363,345,344,411,886
917,Lance Lenoir,DAL,8,27,WR,WR328,null,null,null,null,null,887
918,Fred Brown,LAR,12,28,WR,WR329,null,null,null,null,null,888
919,Adam Zaruba,PHI,9,31,TE,TE172,null,null,null,null,null,889
920,Levonte Whitfield,CIN,9,null,WR,WR330,null,null,null,null,null,890
921,Darius Victor,ARI,9,28,RB,RB226,null,null,null,null,null,891
922,Josh Rounds,CLE,11,28,RB,RB227,null,null,null,null,null,892
923,Rashard Davis,PHI,9,26,WR,WR331,null,null,null,null,null,893
924,Daniel Williams,NYJ,11,27,WR,WR332,null,null,null,null,null,894
925,Justice Liggins,IND,9,27,WR,WR333,null,null,null,null,null,895
926,Francis Owusu,MIA,11,27,WR,WR334,null,null,null,null,null,896
927,River Cracraft,DEN,10,27,WR,WR335,1042,983,988,668,1042,897
928,Kent Taylor,CAR,4,null,TE,TE173,null,null,null,null,null,898
929,Jevoni Robinson,HOU,10,29,TE,TE174,null,null,null,null,null,899
930,Chris Bazile,WAS,4,30,TE,TE175,null,null,null,null,null,900
931,Brandon Zylstra,MIN,10,29,WR,WR336,316,274,272,271,319,901
932,Lamar Atkins,JAX,9,28,WR,WR337,null,null,null,null,null,902
933,Josh Huff,NO,6,30,WR,WR338,null,null,null,null,null,903
934,Kyle Carter,SEA,7,29,TE,TE176,null,null,null,null,null,904
935,DeVier Posey,BAL,10,32,WR,WR339,null,null,null,null,null,905
936,Montay Crockett,HOU,10,28,WR,WR340,null,null,null,null,null,906
937,Matt McGloin,KC,12,32,QB,QB112,null,null,null,null,null,907
938,Griff Whalen,LV,7,32,WR,WR341,null,null,null,null,null,908
939,Taylor Bertolet,NYJ,11,29,K,K45,null,null,null,null,null,909
940,Nelson Spruce,KC,12,29,WR,WR342,null,null,null,null,null,910
941,Josiah Price,MIN,10,29,TE,TE177,null,null,null,null,null,911
942,Justin Thomas,PIT,7,28,WR,WR343,null,null,null,null,null,912
943,Patrick Ricard,BAL,10,28,FB,RB228,379,322,322,322,390,913
944,Brett Maher,DAL,8,32,K,K46,497,503,511,497,759,914
945,Tim Wright,KC,12,32,TE,TE178,null,null,null,null,null,915
946,Bryce Williams,ARI,9,29,TE,TE179,null,null,null,null,null,916
947,Beau Sandland,ARI,9,29,TE,TE180,null,null,null,null,null,917
948,Marlon Brown,CHI,5,31,WR,WR344,null,null,null,null,null,918
949,Mark Andrews,BAL,10,26,TE,TE181,26,25.2,24.8,19,26,920
950,Mason Rudolph,PIT,7,27,QB,QB113,596,545,554,464,610,921
951,Kyle Lauletta,NYG,9,27,QB,QB114,null,null,null,null,null,922
952,Chris Herndon,NYJ,11,26,TE,TE182,1104,551,517,358,1104,923
953,Luke Falk,MIA,11,27,QB,QB115,null,null,null,null,null,924
954,Cedrick Wilson Jr.,DAL,8,26,WR,WR345,210,186,192,185,210,925
955,Tanner Lee,JAX,9,27,QB,QB116,null,null,null,null,null,926
956,Danny Etling,NE,11,28,QB,QB117,1140,1078,1081,577,1140,927
957,Alex McGough,SEA,7,26,QB,QB118,null,null,null,null,null,928
958,Logan Woodside,CIN,9,27,QB,QB119,659,593,625,552,683,929
959,Corey Willis,ARI,9,27,WR,WR346,null,null,null,null,null,930
960,Simmie Cobbs,WAS,4,27,WR,WR347,null,null,null,null,null,931
961,Ross Dwelley,SF,11,27,TE,TE183,559,506,518,451,560,932
962,Mikah Holder,WAS,4,26,WR,WR348,null,null,null,null,null,933
963,Steven Dunbar,SF,11,26,WR,WR349,null,null,null,null,null,934
964,Jack Heneghan,SF,11,26,QB,QB120,null,null,null,null,null,935
965,Trevor Moore,TB,5,26,K,K47,null,null,null,null,null,936
966,Moritz Böhringer,CIN,9,28,TE,TE184,null,null,null,null,null,937
967,Cole Hunt,LAC,8,27,TE,TE185,null,null,null,null,null,938
968,Mike Boone,MIN,10,27,RB,RB229,386,343,343,343,420,939
969,Korey Robertson,MIN,10,27,WR,WR350,null,null,null,null,null,940
970,Jake Wieneke,MIN,10,27,WR,WR351,null,null,null,null,null,941
971,Jason Reese,TB,5,26,TE,TE186,null,null,null,null,null,942
972,Nic Shimonek,LAC,8,28,QB,QB121,null,null,null,null,null,943
973,Detrez Newsome,LAC,8,28,RB,RB230,null,null,null,null,null,944
974,JJ Jones,LAC,8,29,WR,WR352,null,null,null,null,null,945
975,Ben Johnson,LAC,8,28,TE,TE187,null,null,null,null,null,946
976,Kamryn Pettway,MIN,10,null,RB,RB231,null,null,null,null,null,947
977,Roc Thomas,MIN,10,27,RB,RB232,null,null,null,null,null,948
978,Jeff Badet,MIN,10,28,WR,WR353,null,null,null,null,null,949
979,Tyler Hoppes,MIN,10,27,TE,TE188,null,null,null,null,null,950
980,Austin Allen,TB,5,28,QB,QB122,null,null,null,null,null,951
981,Donnie Ernsberger,TB,5,25,TE,TE189,null,null,null,null,null,952
982,Kent Shelby,LAC,8,26,WR,WR354,null,null,null,null,null,953
983,Anthony Manzo-Lewis,LAC,8,26,TE,TE190,null,null,null,null,null,954
984,Armanti Foreman,MIN,10,null,WR,WR355,null,null,null,null,null,955
985,Peter Pujals,MIN,10,27,QB,QB123,null,null,null,null,null,956
986,Shaun Wilson,TB,5,26,RB,RB233,null,null,null,null,null,957
987,Ervin Phillips,TB,5,27,RB,RB234,null,null,null,null,null,958
988,Sergio Bailey,TB,5,28,WR,WR356,null,null,null,null,null,959
989,Tanner Hudson,TB,5,27,TE,TE191,655,605,620,605,1139,960
990,John Diarse,DEN,10,27,WR,WR357,null,null,null,null,null,961
991,Steven Mitchell Jr.,LAR,12,28,WR,WR358,null,null,null,null,null,962
992,Martez Carter,WAS,4,29,RB,RB235,null,null,null,null,null,963
993,Phillip Lindsay,DEN,10,28,RB,RB236,295,245,174.1,103.4,314,964
994,Michael Badgley,IND,9,27,K,K48,null,null,null,null,null,965
995,Matt Flanagan,WAS,4,27,TE,TE192,null,null,null,null,null,966
996,Jimmy Williams,DEN,10,27,WR,WR359,null,null,null,null,null,967
997,Steve Ishmael,IND,9,27,WR,WR360,null,null,null,null,null,968
998,De'Mornay Pierson-El,WAS,4,26,WR,WR361,null,null,null,null,null,969
999,Laquvionte Gonzalez,LAR,12,null,WR,WR362,null,null,null,null,null,970
1000,Ricky Jeune,LAR,12,28,WR,WR363,null,null,null,null,null,971
1001,Shay Fields,WAS,4,26,WR,WR364,null,null,null,null,null,972
1002,Cam Sims,WAS,4,26,WR,WR365,340,295,274,273,389,973
1003,Jeff Wilson Jr.,SF,11,26,RB,RB237,264,178.9,171.6,167,321,974
1004,Elijah Wellman,WAS,4,27,FB,RB238,null,null,null,null,null,975
1005,Kyle Allen,CAR,4,26,QB,QB124,595,544,556,532,595,976
1006,Trent Sherfield,ARI,9,26,WR,WR366,363,339,339,333,405,977
1007,Andrew Vollert,ARI,9,27,TE,TE193,null,null,null,null,null,978
1008,Kurt Benkert,ATL,8,27,QB,QB125,1154,1091,1092,689,1313,979
1009,Demario Richard,ATL,8,25,RB,RB239,null,null,null,null,null,980
1010,Malik Williams,ATL,8,26,RB,RB240,null,null,null,null,null,981
1011,Luke McNitt,ATL,8,28,FB,RB241,null,null,null,null,null,982
1012,Jaelon Acklin,BAL,10,27,WR,WR367,null,null,null,null,null,983
1013,Reggie Bonnafon,CAR,4,26,RB,RB242,1156,1093,1094,599,1156,984
1014,Dalton Sturm,DAL,8,26,QB,QB126,null,null,null,null,null,985
1015,Jordan Chunn,DAL,8,27,RB,RB243,null,null,null,null,null,986
1016,Malik Earl,DAL,8,null,WR,WR368,null,null,null,null,null,987
1017,Kevin Rader,GB,7,27,TE,TE194,592,566,574,551,716,988
1018,J.T. Barrett,NO,6,27,QB,QB127,null,null,null,null,null,989
1019,Allen Lazard,JAX,9,26,WR,WR369,90.8,96.6,101.3,90.8,160.2,990
1020,Marchie Murdock,DAL,8,27,WR,WR370,null,null,null,null,null,991
1021,David Wells,DAL,8,27,TE,TE195,null,null,null,null,null,992
1022,Chad Kanoff,ARI,9,27,QB,QB128,null,null,null,null,null,993
1023,Austin Ramesh,ARI,9,null,FB,RB244,null,null,null,null,null,994
1024,Lamar Jordan,ATL,8,27,QB,QB129,null,null,null,null,null,995
1025,Daniel Marx,ATL,8,26,FB,RB245,null,null,null,null,null,996
1026,Christian Blake,ATL,8,26,WR,WR371,1174,358,359,352,1174,997
1027,Dontez Byrd,ATL,8,27,WR,WR372,null,null,null,null,null,998
1028,Detrich Clark,ATL,8,null,WR,WR373,null,null,null,null,null,999
1029,Devin Gray,ATL,8,27,WR,WR374,null,null,null,null,null,1000
1030,Troy Mangen,ATL,8,28,TE,TE196,null,null,null,null,null,1001
1031,Jake Roh,ATL,8,null,TE,TE197,null,null,null,null,null,1002
1032,David Marvin,ATL,8,27,K,K49,null,null,null,null,null,1003
1033,Gus Edwards,BAL,10,27,RB,RB246,241,137.6,136.9,136.9,241,1004
1034,Andre Levrone,BAL,10,27,WR,WR375,null,null,null,null,null,1005
1035,Tim Boyle,GB,7,27,QB,QB130,608,559,570,549,608,1006
1036,Dimitri Flowers,NYJ,11,26,FB,RB247,null,null,null,null,null,1007
1037,Dorren Miller,JAX,9,28,WR,WR376,null,null,null,null,null,1009
1038,Jalen Tolliver,ARI,9,26,WR,WR377,null,null,null,null,null,1010
1039,Jonah Trinnaman,ARI,9,26,WR,WR378,null,null,null,null,null,1011
1040,Alec Bloom,ARI,9,26,TE,TE198,null,null,null,null,null,1012
1041,Matthew McCrane,ARI,9,27,K,K50,null,null,null,null,null,1013
1042,Sergio Bailey II,TB,5,30,WR,WR379,null,null,null,null,null,1014
1043,Justin Crawford,ATL,8,27,RB,RB248,null,null,null,null,null,1015
1044,Chris Ezeala,BAL,10,26,RB,RB249,null,null,null,null,null,1016
1045,Christian Scotland-Williamson,PIT,7,29,TE,TE199,null,null,null,null,null,1017
1046,Mark Thompson,BAL,10,27,RB,RB250,null,null,null,null,null,1018
1047,De'Lance Turner,BAL,10,27,RB,RB251,null,null,null,null,null,1019
1048,Nick Keizer,BAL,10,27,TE,TE200,null,null,null,null,null,1020
1049,Saeed Blacknall,LV,7,26,WR,WR380,null,null,null,null,null,1021
1050,Da'Mari Scott,CLE,11,27,WR,WR381,null,null,null,null,null,1022
1051,Eddy Pineiro,LV,7,26,K,K51,1160,575,583,556,1160,1023
1052,Byron Pringle,KC,12,28,WR,WR382,222,192,193,189,222,1024
1053,Marcus Baugh,LV,7,27,TE,TE201,null,null,null,null,null,1025
1054,Caleb Scott,SEA,7,26,WR,WR383,null,null,null,null,null,1026
1055,Taj Williams,SEA,7,29,WR,WR384,null,null,null,null,null,1027
1056,Chase Litton,KC,12,26,QB,QB131,null,null,null,null,null,1028
1057,Blake Mack,KC,12,26,TE,TE202,null,null,null,null,null,1029
1058,Jarvion Franklin,PIT,7,26,RB,RB252,null,null,null,null,null,1030
1059,Quadree Henderson,PIT,7,25,WR,WR385,null,null,null,null,null,1031
1060,Ka'raun White,SEA,7,29,WR,WR386,null,null,null,null,null,1032
1061,Nick Sharga,LV,7,null,FB,RB253,null,null,null,null,null,1033
1062,Derrick Willies,CLE,11,27,WR,WR387,null,null,null,null,null,1034
1063,Elijah Marks,KC,12,null,WR,WR388,null,null,null,null,null,1035
1064,Darrel Williams,KC,12,27,RB,RB254,225,142.8,137.2,131.2,225,1036
1065,Marcus Martin,SEA,7,null,RB,RB255,null,null,null,null,null,1037
1066,Dontrell Hilliard,CLE,11,27,RB,RB256,235,211,171.3,171.3,254,1038
1067,Khalid Hill,SEA,7,27,FB,RB257,null,null,null,null,null,1039
1068,Julian Allen,CLE,11,28,FB,RB258,null,null,null,null,null,1040
1069,Ryan Smith,GB,7,26,TE,TE203,null,null,null,null,null,1041
